dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
Wine_White,SG-KDE,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,GS-0.85,XGB,f1_macro,0.3933324418012586,0.020737514045400227,-0.01895137459426749,0.00537109375,0
Wine_White,GS-0.85,XGB,gmean,0.04151288625081796,0.03125954005783563,0.001741684655127031,0.00030517578125,0
Wine_White,GS-0.85,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,GS-0.85,XGB,mcc,0.45663572624546145,0.023509186367972085,-0.04465300031155589,0.0001220703125,0
Wine_White,GS-0.85,XGB,min_recall,0.06666666666666667,0.07728015412913088,0.0,0.011412036386001648,0
Wine_White,GS-0.85,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,Sgeo,XGB,f1_macro,0.39571844801845274,0.018653417030740485,-0.016215212894852615,0.00836181640625,0
Wine_White,Sgeo,XGB,gmean,0.03356040498574442,0.0294032479406827,0.0011671425642744114,0.0001220703125,0
Wine_White,Sgeo,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,Sgeo,XGB,mcc,0.45865964302580015,0.02102165302905451,-0.043480218624071476,6.103515625e-05,0
Wine_White,Sgeo,XGB,min_recall,0.041666666666666664,0.05892556509887897,0.0,0.025347318677468252,0
Wine_White,Sgeo,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,CC-SG,XGB,f1_macro,0.40563468948900816,0.018229523127667728,-0.013380329182518358,0.0946044921875,0
Wine_White,CC-SG,XGB,gmean,0.03360328571562262,0.029667643270427917,0.00103618831852334,6.103515625e-05,0
Wine_White,CC-SG,XGB,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,CC-SG,XGB,mcc,0.46997790557392294,0.015198439416274412,-0.033185588245925046,6.103515625e-05,0
Wine_White,CC-SG,XGB,min_recall,0.05,0.07637626158259735,0.0,0.03389485352468927,0
Wine_White,CC-SG,XGB,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,Base,LR,f1_macro,0.23734472650382557,0.023673584082315947,0.0,1.0,0
Wine_White,Base,LR,gmean,0.002413087371035099,0.0024822139064240006,0.0,1.0,0
Wine_White,Base,LR,gmean_strict,0.0,0.0,0.0,1.0,0
Wine_White,Base,LR,mcc,0.258029295442952,0.024030782828617103,0.0,1.0,0
Wine_White,Base,LR,min_recall,0.025,0.05000000000000001,0.0,1.0,0
Wine_White,Base,LR,rare_recall,0.0,0.0,0.0,1.0,0
Wine_White,SMOTE,LR,f1_macro,0.21913243447696815,0.012950744450323872,-0.014872761174663324,0.01025390625,0
Wine_White,SMOTE,LR,gmean,0.140785270710502,0.14762871055098398,0.06379949445019896,6.103515625e-05,0
Wine_White,SMOTE,LR,gmean_strict,0.10222265279474137,0.16970605458989407,0.0,0.06788915486182899,0
Wine_White,SMOTE,LR,mcc,0.16534505918897205,0.01630172524010126,-0.09227182055137817,6.103515625e-05,0
Wine_White,SMOTE,LR,min_recall,0.36666666666666664,0.23921166824012205,0.5,0.001982101226243948,0
Wine_White,SMOTE,LR,rare_recall,0.6,0.48989794855663565,1.0,0.002699796063260186,0
Wine_White,Borderline,LR,f1_macro,0.23347522417489527,0.014516555600282172,0.003155695959403876,0.5614013671875,0
Wine_White,Borderline,LR,gmean,0.07071056046436838,0.09858786551162618,0.055097553464963915,6.103515625e-05,0
Wine_White,Borderline,LR,gmean_strict,0.028457319692229352,0.10647754043421748,0.0,0.31731050786291415,0
Wine_White,Borderline,LR,mcc,0.1833180801981669,0.013465407428878206,-0.07208202260497162,6.103515625e-05,0
Wine_White,Borderline,LR,min_recall,0.2,0.2131118642090737,0.125,0.010320738885786614,0
Wine_White,Borderline,LR,rare_recall,0.26666666666666666,0.44221663871405337,0.0,0.0455002638963584,0
Wine_White,ADASYN,LR,f1_macro,0.21672867752553912,0.013296175167187917,-0.018350777003266705,0.00201416015625,0
Wine_White,ADASYN,LR,gmean,0.14331188917428442,0.1505675171624103,0.06426202790464075,6.103515625e-05,0
Wine_White,ADASYN,LR,gmean_strict,0.10404763715665778,0.17301381257980328,0.0,0.06788915486182899,0
Wine_White,ADASYN,LR,mcc,0.1589609330816097,0.012590503061124908,-0.10095986222065526,6.103515625e-05,0
Wine_White,ADASYN,LR,min_recall,0.38333333333333336,0.24352731993670765,0.5,0.0013304814311770638,0
