dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
ecoli,GW-1.30,RF,gmean_strict,0.8117370237281917,0.09917954548596651,0.10912782052194037,0.0012250235420688657,0
ecoli,GW-1.30,RF,mcc,0.5830948646163339,0.10577689115605843,-0.013709054217073247,0.9249783071207602,0
ecoli,GW-1.30,RF,min_recall,0.7238095238095237,0.18418171053155918,0.1428571428571429,0.0014009385472406133,0
ecoli,GW-1.30,RF,rare_recall,0.7238095238095237,0.18418171053155918,0.1428571428571429,0.0014009385472406133,0
ecoli,wGMM-fisher,RF,f1_macro,0.7956730928296776,0.06261660870663774,0.0,0.38235208985751545,0
ecoli,wGMM-fisher,RF,gmean,0.7904578819501131,0.1163038437268839,0.08134590027148758,0.0057715890441035304,0
ecoli,wGMM-fisher,RF,gmean_strict,0.7904578819501131,0.1163038437268839,0.08134590027148758,0.0057715890441035304,0
ecoli,wGMM-fisher,RF,mcc,0.6098889510225053,0.11963775764062436,0.018214170013795883,0.463071015014588,0
ecoli,wGMM-fisher,RF,min_recall,0.6761904761904761,0.19840634910475866,0.1428571428571429,0.004753229214898705,0
ecoli,wGMM-fisher,RF,rare_recall,0.6761904761904761,0.19840634910475866,0.1428571428571429,0.004753229214898705,0
ecoli,wGMM-ovrSHAP,RF,f1_macro,0.796999485615818,0.05551299581923059,0.023536299765808066,0.39660989914752076,0
ecoli,wGMM-ovrSHAP,RF,gmean,0.7981566186512403,0.09448977507498338,0.114652817175252,0.0035022723892946398,0
ecoli,wGMM-ovrSHAP,RF,gmean_strict,0.7981566186512403,0.09448977507498338,0.114652817175252,0.0035022723892946398,0
ecoli,wGMM-ovrSHAP,RF,mcc,0.6105448933271673,0.10874429780656043,0.018214170013795883,0.33041653261075254,0
ecoli,wGMM-ovrSHAP,RF,min_recall,0.6857142857142856,0.16659862556700858,0.1428571428571429,0.0031612220209069567,0
ecoli,wGMM-ovrSHAP,RF,rare_recall,0.6857142857142856,0.16659862556700858,0.1428571428571429,0.0031612220209069567,0
ecoli,wGMM-rand,RF,f1_macro,0.7839215766572359,0.05299748850128883,-0.0016764595919993575,0.846923828125,0
ecoli,wGMM-rand,RF,gmean,0.8119819205457086,0.09438274924939745,0.114652817175252,0.0067138671875,0
ecoli,wGMM-rand,RF,gmean_strict,0.8119819205457086,0.09438274924939745,0.114652817175252,0.0067138671875,0
ecoli,wGMM-rand,RF,mcc,0.5892139321823568,0.10043193753991726,0.018214170013795883,0.93408203125,0
ecoli,wGMM-rand,RF,min_recall,0.7238095238095237,0.17664035229515626,0.1428571428571429,0.0032372973339849184,0
ecoli,wGMM-rand,RF,rare_recall,0.7238095238095237,0.17664035229515626,0.1428571428571429,0.0032372973339849184,0
us_crime,Base,RF,f1_macro,0.7084774678032361,0.04130936732102765,0.0,1.0,0
us_crime,Base,RF,gmean,0.5766990953400791,0.06990517026567641,0.0,1.0,0
us_crime,Base,RF,gmean_strict,0.5766990953400791,0.06990517026567641,0.0,1.0,0
us_crime,Base,RF,mcc,0.45415438711818024,0.0750128686226957,0.0,1.0,0
us_crime,Base,RF,min_recall,0.3422222222222222,0.08385761006272537,0.0,1.0,0
us_crime,Base,RF,rare_recall,0.3422222222222222,0.08385761006272537,0.0,1.0,0
us_crime,GMM-KDE,RF,f1_macro,0.7394456737642333,0.02526261141107244,0.044545977065585385,0.0067138671875,0
us_crime,GMM-KDE,RF,gmean,0.719091658236106,0.0504197544778658,0.14276178573947873,6.103515625e-05,0
us_crime,GMM-KDE,RF,gmean_strict,0.719091658236106,0.0504197544778658,0.14276178573947873,6.103515625e-05,0
us_crime,GMM-KDE,RF,mcc,0.4822129790087425,0.051710288746697926,0.0523930803352608,0.072998046875,0
us_crime,GMM-KDE,RF,min_recall,0.5444444444444444,0.08043093809268378,0.2,0.0006451158437926242,0
us_crime,GMM-KDE,RF,rare_recall,0.5444444444444444,0.08043093809268378,0.2,0.0006451158437926242,0
us_crime,GS-0.85,RF,f1_macro,0.7474032547056064,0.029245232184511746,0.058714733314997436,0.0042724609375,0
us_crime,GS-0.85,RF,gmean,0.7411953499917422,0.04877356600980556,0.16725510199775973,6.103515625e-05,0
us_crime,GS-0.85,RF,gmean_strict,0.7411953499917422,0.04877356600980556,0.16725510199775973,6.103515625e-05,0
us_crime,GS-0.85,RF,mcc,0.4996522048268541,0.057464538311605695,0.04985013769416885,0.0301513671875,0
us_crime,GS-0.85,RF,min_recall,0.58,0.07774602526460399,0.23333333333333334,0.0006305443037266362,0
