dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
ecoli,Base,LR,gmean,0.6807818421289965,0.11656700171604552,0.0,1.0,0
ecoli,Base,LR,gmean_strict,0.6807818421289965,0.11656700171604552,0.0,1.0,0
ecoli,Base,LR,mcc,0.5235675051853838,0.12672321290719693,0.0,1.0,0
ecoli,Base,LR,min_recall,0.49523809523809514,0.17195685795493132,0.0,1.0,0
ecoli,Base,LR,rare_recall,0.49523809523809514,0.17195685795493132,0.0,1.0,0
ecoli,SMOTE-ENN,LR,f1_macro,0.747266325078002,0.04762398818090343,-0.004405901116427358,0.803955078125,0
ecoli,SMOTE-ENN,LR,gmean,0.8645048561646402,0.06326672232566947,0.17284627658093688,6.103515625e-05,0
ecoli,SMOTE-ENN,LR,gmean_strict,0.8645048561646402,0.06326672232566947,0.17284627658093688,6.103515625e-05,0
ecoli,SMOTE-ENN,LR,mcc,0.5567139411668669,0.08082926741601508,0.055034800320260535,0.5614013671875,0
ecoli,SMOTE-ENN,LR,min_recall,0.8761904761904763,0.13669238185149832,0.28571428571428575,0.0006321520160876122,0
ecoli,SMOTE-ENN,LR,rare_recall,0.8761904761904763,0.13669238185149832,0.28571428571428575,0.0006321520160876122,0
ecoli,SMOTE-Tomek,LR,f1_macro,0.786011586529469,0.04375415046676248,0.015398550724637694,0.083251953125,0
ecoli,SMOTE-Tomek,LR,gmean,0.8813994347364741,0.07093653466118285,0.14482412143258683,6.103515625e-05,0
ecoli,SMOTE-Tomek,LR,gmean_strict,0.8813994347364741,0.07093653466118285,0.14482412143258683,6.103515625e-05,0
ecoli,SMOTE-Tomek,LR,mcc,0.6148865472594245,0.08257175896659501,0.08357301504323866,0.02557373046875,0
ecoli,SMOTE-Tomek,LR,min_recall,0.8761904761904763,0.14630753805464014,0.2857142857142857,0.0006162019349793728,0
ecoli,SMOTE-Tomek,LR,rare_recall,0.8761904761904763,0.14630753805464014,0.2857142857142857,0.0006162019349793728,0
us_crime,Base,RF,f1_macro,0.7084774678032361,0.04130936732102765,0.0,1.0,0
us_crime,Base,RF,gmean,0.5766990953400791,0.06990517026567641,0.0,1.0,0
us_crime,Base,RF,gmean_strict,0.5766990953400791,0.06990517026567641,0.0,1.0,0
us_crime,Base,RF,mcc,0.45415438711818024,0.0750128686226957,0.0,1.0,0
us_crime,Base,RF,min_recall,0.3422222222222222,0.08385761006272537,0.0,1.0,0
us_crime,Base,RF,rare_recall,0.3422222222222222,0.08385761006272537,0.0,1.0,0
us_crime,SMOTE-ENN,RF,f1_macro,0.7095998354050432,0.03409060305491581,0.008841924631398324,0.890380859375,0
us_crime,SMOTE-ENN,RF,gmean,0.8265635631847071,0.04161252475225534,0.2537391968323168,6.103515625e-05,0
us_crime,SMOTE-ENN,RF,gmean_strict,0.8265635631847071,0.04161252475225534,0.2537391968323168,6.103515625e-05,0
us_crime,SMOTE-ENN,RF,mcc,0.4737422663435891,0.05679972279918266,0.015553919881918954,0.5994873046875,0
us_crime,SMOTE-ENN,RF,min_recall,0.7755555555555557,0.08296957645597546,0.46666666666666673,0.0006451158437926242,0
us_crime,SMOTE-ENN,RF,rare_recall,0.7755555555555557,0.08296957645597546,0.46666666666666673,0.0006451158437926242,0
us_crime,SMOTE-Tomek,RF,f1_macro,0.7321470709202205,0.033513060927733096,0.008349504683414333,0.063720703125,0
us_crime,SMOTE-Tomek,RF,gmean,0.712811830813176,0.0637992401138555,0.13148388463985516,6.103515625e-05,0
us_crime,SMOTE-Tomek,RF,gmean_strict,0.712811830813176,0.0637992401138555,0.13148388463985516,6.103515625e-05,0
us_crime,SMOTE-Tomek,RF,mcc,0.46789185222510554,0.06836583530640936,0.012283690868195585,0.52447509765625,0
us_crime,SMOTE-Tomek,RF,min_recall,0.5377777777777779,0.09952975856248306,0.23333333333333328,0.0006451158437926242,0
us_crime,SMOTE-Tomek,RF,rare_recall,0.5377777777777779,0.09952975856248306,0.23333333333333328,0.0006451158437926242,0
us_crime,Base,XGB,f1_macro,0.7309218852924502,0.037131747916695254,0.0,1.0,0
us_crime,Base,XGB,gmean,0.6240896674996389,0.05935347829034807,0.0,1.0,0
us_crime,Base,XGB,gmean_strict,0.6240896674996389,0.05935347829034807,0.0,1.0,0
us_crime,Base,XGB,mcc,0.4843328305840789,0.07362574551529243,0.0,1.0,0
us_crime,Base,XGB,min_recall,0.4,0.0769800358919501,0.0,1.0,0
us_crime,Base,XGB,rare_recall,0.4,0.0769800358919501,0.0,1.0,0
us_crime,SMOTE-ENN,XGB,f1_macro,0.7091588305940731,0.02786609370072442,-0.02518380455648017,0.0946044921875,0
us_crime,SMOTE-ENN,XGB,gmean,0.8245329129853827,0.044644572366822316,0.18822375223705778,6.103515625e-05,0
us_crime,SMOTE-ENN,XGB,gmean_strict,0.8245329129853827,0.044644572366822316,0.18822375223705778,6.103515625e-05,0
us_crime,SMOTE-ENN,XGB,mcc,0.47169167082802704,0.05068061424097471,-0.028855029416602507,0.48870849609375,0
us_crime,SMOTE-ENN,XGB,min_recall,0.7711111111111111,0.0917861174580595,0.33333333333333337,0.0006500242387180628,0
us_crime,SMOTE-ENN,XGB,rare_recall,0.7711111111111111,0.0917861174580595,0.33333333333333337,0.0006500242387180628,0
us_crime,SMOTE-Tomek,XGB,f1_macro,0.739344045988246,0.04196109001079148,0.005490550661572224,0.25238037109375,0
us_crime,SMOTE-Tomek,XGB,gmean,0.7041677565323987,0.06066823425969107,0.0751625021137039,6.103515625e-05,0
us_crime,SMOTE-Tomek,XGB,gmean_strict,0.7041677565323987,0.06066823425969107,0.0751625021137039,6.103515625e-05,0
us_crime,SMOTE-Tomek,XGB,mcc,0.48037312429730733,0.08312899098361315,0.014410453404666956,0.97796630859375,0
us_crime,SMOTE-Tomek,XGB,min_recall,0.52,0.08927693078489184,0.10000000000000003,0.0006402330973173942,0
us_crime,SMOTE-Tomek,XGB,rare_recall,0.52,0.08927693078489184,0.10000000000000003,0.0006402330973173942,0
us_crime,Base,LR,f1_macro,0.742556072836942,0.04081388684209736,0.0,1.0,0
us_crime,Base,LR,gmean,0.654842529258135,0.06374530623030761,0.0,1.0,0
us_crime,Base,LR,gmean_strict,0.654842529258135,0.06374530623030761,0.0,1.0,0
us_crime,Base,LR,mcc,0.4986757857710076,0.07965710075786439,0.0,1.0,0
us_crime,Base,LR,min_recall,0.44222222222222224,0.08899993064222571,0.0,1.0,0
us_crime,Base,LR,rare_recall,0.44222222222222224,0.08899993064222571,0.0,1.0,0
us_crime,SMOTE-ENN,LR,f1_macro,0.6737128525436454,0.02778459757976791,-0.06187147169775575,0.00018310546875,0
us_crime,SMOTE-ENN,LR,gmean,0.8231805244635726,0.041610926084419436,0.20282641419049052,6.103515625e-05,0
us_crime,SMOTE-ENN,LR,gmean_strict,0.8231805244635726,0.041610926084419436,0.20282641419049052,6.103515625e-05,0
us_crime,SMOTE-ENN,LR,mcc,0.43051558820987146,0.048189946037765725,-0.06679843324632428,0.00836181640625,0
us_crime,SMOTE-ENN,LR,min_recall,0.8044444444444445,0.09417608933518708,0.3666666666666667,0.0006467491225764764,0
us_crime,SMOTE-ENN,LR,rare_recall,0.8044444444444445,0.09417608933518708,0.3666666666666667,0.0006467491225764764,0
us_crime,SMOTE-Tomek,LR,f1_macro,0.7024870785433955,0.014166587360087196,-0.03816122816120848,0.00262451171875,0
us_crime,SMOTE-Tomek,LR,gmean,0.812663482660327,0.03852635452810564,0.1698908452075839,6.103515625e-05,0
us_crime,SMOTE-Tomek,LR,gmean_strict,0.812663482660327,0.03852635452810564,0.1698908452075839,6.103515625e-05,0
